,State,District,Year,Crime_Type,Cases_Reported,Chargesheeted,Convictions,Population,Crime_Rate_per_100k,Latitude,Longitude,Risk_Level,Safety_Score
18534,Karnataka,Raichur,2017,Robbery,26,23,14,3826872,0.68,16.0547194,76.9003647,Low,99.52921628357795
18535,Karnataka,Raichur,2017,Assault,609,489,241,3826872,15.91,16.0547194,76.9003647,Low,88.98504569371366
18536,Karnataka,Raichur,2017,Burglary,35,30,14,3826872,0.91,16.0547194,76.9003647,Low,99.36998061478815
18537,Karnataka,Raichur,2017,Cybercrime,352,271,144,3826872,9.2,16.0547194,76.9003647,Low,93.63057324840764
18538,Karnataka,Raichur,2017,Dowry Deaths,465,405,149,3826872,12.15,16.0547194,76.9003647,Low,91.58820271392966
18539,Karnataka,Raichur,2017,Fraud,126,88,50,3826872,3.29,16.0547194,76.9003647,Low,97.722237607311
18540,Karnataka,Raichur,2018,Murder,375,261,152,3826872,9.8,16.0547194,76.9003647,Low,93.21517585156467
18541,Karnataka,Raichur,2018,Rape,930,754,416,3826872,24.3,16.0547194,76.9003647,High,83.17640542785932
18542,Karnataka,Raichur,2018,Kidnapping,1050,898,376,3826872,27.44,16.0547194,76.9003647,High,81.00249238438106
18543,Karnataka,Raichur,2018,Theft,1085,927,632,3826872,28.35,16.0547194,76.9003647,High,80.3724729991692
18544,Karnataka,Raichur,2018,Robbery,692,562,413,3826872,18.08,16.0547194,76.9003647,Low,87.48269177513154
18545,Karnataka,Raichur,2018,Assault,1019,684,419,3826872,26.63,16.0547194,76.9003647,High,81.56327887011908
18546,Karnataka,Raichur,2018,Burglary,47,35,14,3826872,1.23,16.0547194,76.9003647,Low,99.14843533647189
18547,Karnataka,Raichur,2018,Cybercrime,147,136,57,3826872,3.84,16.0547194,76.9003647,Low,97.34145666020493
18548,Karnataka,Raichur,2018,Dowry Deaths,392,315,235,3826872,10.24,16.0547194,76.9003647,Low,92.91055109387982
18549,Karnataka,Raichur,2018,Fraud,871,693,314,3826872,22.76,16.0547194,76.9003647,High,84.24259207975629
18550,Karnataka,Raichur,2019,Murder,648,582,369,3826872,16.93,16.0547194,76.9003647,Low,88.27887011908058
18551,Karnataka,Raichur,2019,Rape,1117,739,356,3826872,29.19,16.0547194,76.9003647,High,79.79091664358903
18552,Karnataka,Raichur,2019,Kidnapping,1006,838,351,3826872,26.29,16.0547194,76.9003647,High,81.79867072833011
18553,Karnataka,Raichur,2019,Theft,341,314,224,3826872,8.91,16.0547194,76.9003647,Low,93.83134865688174
18554,Karnataka,Raichur,2019,Robbery,950,892,612,3826872,24.82,16.0547194,76.9003647,High,82.8163943505954
18555,Karnataka,Raichur,2019,Assault,268,238,168,3826872,7.0,16.0547194,76.9003647,Low,95.1536970368319
18556,Karnataka,Raichur,2019,Burglary,152,102,50,3826872,3.97,16.0547194,76.9003647,Low,97.25145389088895
18557,Karnataka,Raichur,2019,Cybercrime,779,598,398,3826872,20.36,16.0547194,76.9003647,Medium,85.90418166712821
18558,Karnataka,Raichur,2019,Dowry Deaths,1170,965,493,3826872,30.57,16.0547194,76.9003647,High,78.83550263085019
18559,Karnataka,Raichur,2019,Fraud,63,47,18,3826872,1.65,16.0547194,76.9003647,Low,98.8576571586818
18560,Karnataka,Raichur,2020,Murder,714,533,323,3826872,18.66,16.0547194,76.9003647,Low,87.08114095818333
18561,Karnataka,Raichur,2020,Rape,1096,1009,358,3826872,28.64,16.0547194,76.9003647,High,80.1716975906951
18562,Karnataka,Raichur,2020,Kidnapping,443,293,178,3826872,11.58,16.0547194,76.9003647,Low,91.9828302409305
18563,Karnataka,Raichur,2020,Theft,117,80,30,3826872,3.06,16.0547194,76.9003647,Low,97.8814732761008
18564,Karnataka,Raichur,2020,Robbery,458,303,174,3826872,11.97,16.0547194,76.9003647,Low,91.71282193298255
18565,Karnataka,Raichur,2020,Assault,628,502,332,3826872,16.41,16.0547194,76.9003647,Low,88.6388811963445
18566,Karnataka,Raichur,2020,Burglary,670,539,383,3826872,17.51,16.0547194,76.9003647,Low,87.87731930213238
18567,Karnataka,Raichur,2020,Cybercrime,214,155,96,3826872,5.59,16.0547194,76.9003647,Low,96.1298809194129
18568,Karnataka,Raichur,2020,Dowry Deaths,991,697,408,3826872,25.9,16.0547194,76.9003647,High,82.06867903627804
18569,Karnataka,Raichur,2020,Fraud,888,769,557,3826872,23.2,16.0547194,76.9003647,High,83.93796732207144
18570,Karnataka,Raichur,2021,Murder,842,598,368,3826872,22.0,16.0547194,76.9003647,High,84.76876211575741
18571,Karnataka,Raichur,2021,Rape,299,274,155,3826872,7.81,16.0547194,76.9003647,Low,94.59291055109388
18572,Karnataka,Raichur,2021,Kidnapping,965,897,399,3826872,25.22,16.0547194,76.9003647,High,82.53946275270008
18573,Karnataka,Raichur,2021,Theft,863,742,272,3826872,22.55,16.0547194,76.9003647,High,84.38798116865135
18574,Karnataka,Raichur,2021,Robbery,327,302,155,3826872,8.54,16.0547194,76.9003647,Low,94.08751038493492
18575,Karnataka,Raichur,2021,Assault,472,412,288,3826872,12.33,16.0547194,76.9003647,Low,91.46358349487676
18576,Karnataka,Raichur,2021,Burglary,1157,830,515,3826872,30.23,16.0547194,76.9003647,High,79.0708944890612
18577,Karnataka,Raichur,2021,Cybercrime,1012,783,383,3826872,26.44,16.0547194,76.9003647,High,81.69482137911936
18578,Karnataka,Raichur,2021,Dowry Deaths,753,590,381,3826872,19.68,16.0547194,76.9003647,Low,86.37496538355026
18579,Karnataka,Raichur,2021,Fraud,53,38,14,3826872,1.38,16.0547194,76.9003647,Low,99.04458598726114
18580,Karnataka,Raichur,2022,Murder,1199,807,399,3826872,31.33,16.0547194,76.9003647,High,78.30933259484908
18581,Karnataka,Raichur,2022,Rape,240,220,92,3826872,6.27,16.0547194,76.9003647,Low,95.65909720299086
18582,Karnataka,Raichur,2022,Kidnapping,758,522,199,3826872,19.81,16.0547194,76.9003647,Low,86.28496261423429
18583,Karnataka,Raichur,2022,Theft,1083,728,462,3826872,28.3,16.0547194,76.9003647,High,80.40708944890612
18584,Karnataka,Raichur,2022,Robbery,1085,733,439,3826872,28.35,16.0547194,76.9003647,High,80.3724729991692
18585,Karnataka,Raichur,2022,Assault,342,312,174,3826872,8.94,16.0547194,76.9003647,Low,93.8105787870396
18586,Karnataka,Raichur,2022,Burglary,1036,845,390,3826872,27.07,16.0547194,76.9003647,High,81.25865411243423
18587,Karnataka,Raichur,2022,Cybercrime,716,677,282,3826872,18.71,16.0547194,76.9003647,Low,87.04652450844641
18588,Karnataka,Raichur,2022,Dowry Deaths,263,175,86,3826872,6.87,16.0547194,76.9003647,Low,95.24369980614789
18589,Karnataka,Raichur,2022,Fraud,307,221,111,3826872,8.02,16.0547194,76.9003647,Low,94.44752146219884
18590,Karnataka,Raichur,2023,Murder,76,67,35,3826872,1.99,16.0547194,76.9003647,Low,98.62226530047079
18591,Karnataka,Raichur,2023,Rape,944,738,314,3826872,24.67,16.0547194,76.9003647,High,82.92024369980615
18592,Karnataka,Raichur,2023,Kidnapping,31,26,10,3826872,0.81,16.0547194,76.9003647,Low,99.43921351426198
18593,Karnataka,Raichur,2023,Theft,750,558,416,3826872,19.6,16.0547194,76.9003647,Low,86.43035170312933
18594,Karnataka,Raichur,2023,Robbery,465,340,205,3826872,12.15,16.0547194,76.9003647,Low,91.58820271392966
18595,Karnataka,Raichur,2023,Assault,304,201,147,3826872,7.94,16.0547194,76.9003647,Low,94.5029077817779
18596,Karnataka,Raichur,2023,Burglary,136,117,58,3826872,3.55,16.0547194,76.9003647,Low,97.54223206867904
18597,Karnataka,Raichur,2023,Cybercrime,111,102,56,3826872,2.9,16.0547194,76.9003647,Low,97.99224591525893
18598,Karnataka,Raichur,2023,Dowry Deaths,1132,752,451,3826872,29.58,16.0547194,76.9003647,High,79.5209083356411
18599,Karnataka,Raichur,2023,Fraud,645,558,381,3826872,16.85,16.0547194,76.9003647,Low,88.33425643865965
18600,Karnataka,Bidar,2014,Murder,428,336,159,956857,44.73,18.0207297,77.2487204,High,69.03212406535586
18601,Karnataka,Bidar,2014,Rape,230,157,114,956857,24.04,18.0207297,77.2487204,High,83.35641096649127
18602,Karnataka,Bidar,2014,Kidnapping,910,783,360,956857,95.1,18.0207297,77.2487204,High,34.159512600387714
18603,Karnataka,Bidar,2014,Theft,346,289,161,956857,36.16,18.0207297,77.2487204,High,74.96538355026308
18604,Karnataka,Bidar,2014,Robbery,730,652,406,956857,76.29,18.0207297,77.2487204,High,47.182220991415114
18605,Karnataka,Bidar,2014,Assault,807,611,436,956857,84.34,18.0207297,77.2487204,High,41.60897258377181
18606,Karnataka,Bidar,2014,Burglary,673,631,266,956857,70.33,18.0207297,77.2487204,High,51.30850180005539
18607,Karnataka,Bidar,2014,Cybercrime,442,342,205,956857,46.19,18.0207297,77.2487204,High,68.02132373303795
18608,Karnataka,Bidar,2014,Dowry Deaths,669,530,230,956857,69.92,18.0207297,77.2487204,High,51.59235668789809
18609,Karnataka,Bidar,2014,Fraud,720,597,381,956857,75.25,18.0207297,77.2487204,High,47.90224314594295
18610,Karnataka,Bidar,2015,Murder,847,670,486,956857,88.52,18.0207297,77.2487204,High,38.71503738576572
18611,Karnataka,Bidar,2015,Rape,647,432,163,956857,67.62,18.0207297,77.2487204,High,53.18471337579617
18612,Karnataka,Bidar,2015,Kidnapping,455,317,156,956857,47.55,18.0207297,77.2487204,High,67.07975630019385
18613,Karnataka,Bidar,2015,Theft,472,375,221,956857,49.33,18.0207297,77.2487204,High,65.84741068955967
18614,Karnataka,Bidar,2015,Robbery,37,26,10,956857,3.87,18.0207297,77.2487204,Low,97.32068679036279
18615,Karnataka,Bidar,2015,Assault,916,855,396,956857,95.73,18.0207297,77.2487204,High,33.72334533370257
18616,Karnataka,Bidar,2015,Burglary,389,339,170,956857,40.65,18.0207297,77.2487204,High,71.85682636388812
18617,Karnataka,Bidar,2015,Cybercrime,250,183,85,956857,26.13,18.0207297,77.2487204,High,81.90944336748822
18618,Karnataka,Bidar,2015,Dowry Deaths,988,880,469,956857,103.25,18.0207297,77.2487204,High,28.517031293270563
18619,Karnataka,Bidar,2015,Fraud,44,36,17,956857,4.6,18.0207297,77.2487204,Low,96.81528662420382
18620,Karnataka,Bidar,2016,Murder,967,761,460,956857,101.06,18.0207297,77.2487204,High,30.03323179174744
18621,Karnataka,Bidar,2016,Rape,102,81,54,956857,10.66,18.0207297,77.2487204,Low,92.61977291608973
18622,Karnataka,Bidar,2016,Kidnapping,257,243,147,956857,26.86,18.0207297,77.2487204,High,81.40404320132927
18623,Karnataka,Bidar,2016,Theft,748,567,358,956857,78.17,18.0207297,77.2487204,High,45.88064248130711
18624,Karnataka,Bidar,2016,Robbery,362,312,127,956857,37.83,18.0207297,77.2487204,High,73.80919412905013
18625,Karnataka,Bidar,2016,Assault,112,102,49,956857,11.7,18.0207297,77.2487204,Low,91.89975076156189
18626,Karnataka,Bidar,2016,Burglary,836,575,283,956857,87.37,18.0207297,77.2487204,High,39.511215729714756
18627,Karnataka,Bidar,2016,Cybercrime,92,84,60,956857,9.61,18.0207297,77.2487204,Low,93.34671836056494
18628,Karnataka,Bidar,2016,Dowry Deaths,1013,889,529,956857,105.87,18.0207297,77.2487204,High,26.703129327056203
18629,Karnataka,Bidar,2016,Fraud,204,173,115,956857,21.32,18.0207297,77.2487204,Medium,85.23954583217945
18630,Karnataka,Bidar,2017,Murder,464,359,218,956857,48.49,18.0207297,77.2487204,High,66.42896704513984
18631,Karnataka,Bidar,2017,Rape,518,414,200,956857,54.14,18.0207297,77.2487204,High,62.51730822486846
18632,Karnataka,Bidar,2017,Kidnapping,899,821,299,956857,93.95,18.0207297,77.2487204,High,34.95569094433675
18633,Karnataka,Bidar,2017,Theft,314,229,144,956857,32.82,18.0207297,77.2487204,High,77.277762392689
18634,Karnataka,Bidar,2017,Robbery,285,191,112,956857,29.79,18.0207297,77.2487204,High,79.37551924674605
18635,Karnataka,Bidar,2017,Assault,463,324,140,956857,48.39,18.0207297,77.2487204,High,66.49819994461367
18636,Karnataka,Bidar,2017,Burglary,245,162,99,956857,25.6,18.0207297,77.2487204,High,82.27637773469952
18637,Karnataka,Bidar,2017,Cybercrime,1088,740,262,956857,113.71,18.0207297,77.2487204,High,21.275270008307956
18638,Karnataka,Bidar,2017,Dowry Deaths,58,49,32,956857,6.06,18.0207297,77.2487204,Low,95.80448629188591
18639,Karnataka,Bidar,2017,Fraud,952,752,313,956857,99.49,18.0207297,77.2487204,High,31.12018831348658
18640,Karnataka,Bidar,2018,Murder,73,68,33,956857,7.63,18.0207297,77.2487204,Low,94.71752977014677
18641,Karnataka,Bidar,2018,Rape,1112,727,470,956857,116.21,18.0207297,77.2487204,High,19.544447521462203
18642,Karnataka,Bidar,2018,Kidnapping,686,546,345,956857,71.69,18.0207297,77.2487204,High,50.3669343672113
18643,Karnataka,Bidar,2018,Theft,963,658,442,956857,100.64,18.0207297,77.2487204,High,30.324009969537528
18644,Karnataka,Bidar,2018,Robbery,1043,975,485,956857,109.0,18.0207297,77.2487204,High,24.536139573525332
18645,Karnataka,Bidar,2018,Assault,603,472,199,956857,63.02,18.0207297,77.2487204,High,56.36942675159236
18646,Karnataka,Bidar,2018,Burglary,197,155,105,956857,20.59,18.0207297,77.2487204,Medium,85.74494599833841
18647,Karnataka,Bidar,2018,Cybercrime,443,312,226,956857,46.3,18.0207297,77.2487204,High,67.94516754361673
18648,Karnataka,Bidar,2018,Dowry Deaths,196,180,97,956857,20.48,18.0207297,77.2487204,Medium,85.82110218775962
18649,Karnataka,Bidar,2018,Fraud,552,460,163,956857,57.69,18.0207297,77.2487204,High,60.05954029354749
18650,Karnataka,Bidar,2019,Murder,184,129,57,956857,19.23,18.0207297,77.2487204,Low,86.68651343118249
18651,Karnataka,Bidar,2019,Rape,488,458,236,956857,51.0,18.0207297,77.2487204,High,64.69122126834671
18652,Karnataka,Bidar,2019,Kidnapping,417,342,183,956857,43.58,18.0207297,77.2487204,High,69.82830240930491
18653,Karnataka,Bidar,2019,Theft,339,294,185,956857,35.43,18.0207297,77.2487204,High,75.47078371642205
18654,Karnataka,Bidar,2019,Robbery,190,130,87,956857,19.86,18.0207297,77.2487204,Low,86.25034616449737
18655,Karnataka,Bidar,2019,Assault,429,406,302,956857,44.83,18.0207297,77.2487204,High,68.96289116588203
18656,Karnataka,Bidar,2019,Burglary,1163,1063,399,956857,121.54,18.0207297,77.2487204,High,15.854333979507047
18657,Karnataka,Bidar,2019,Cybercrime,462,345,219,956857,48.28,18.0207297,77.2487204,High,66.5743561340349
18658,Karnataka,Bidar,2019,Dowry Deaths,999,934,581,956857,104.4,18.0207297,77.2487204,High,27.72085294932151
18659,Karnataka,Bidar,2019,Fraud,290,263,119,956857,30.31,18.0207297,77.2487204,High,79.01550816948213
18660,Karnataka,Bidar,2020,Murder,230,166,61,956857,24.04,18.0207297,77.2487204,High,83.35641096649127
18661,Karnataka,Bidar,2020,Rape,636,571,335,956857,66.47,18.0207297,77.2487204,High,53.98089171974522
18662,Karnataka,Bidar,2020,Kidnapping,937,620,324,956857,97.92,18.0207297,77.2487204,High,32.207144835225705
18663,Karnataka,Bidar,2020,Theft,886,735,424,956857,92.59,18.0207297,77.2487204,High,35.89725837718083
18664,Karnataka,Bidar,2020,Robbery,1092,742,366,956857,114.12,18.0207297,77.2487204,High,20.991415120465234
18665,Karnataka,Bidar,2020,Assault,212,154,72,956857,22.16,18.0207297,77.2487204,High,84.65798947659928
18666,Karnataka,Bidar,2020,Burglary,753,571,392,956857,78.7,18.0207297,77.2487204,High,45.51370811409582
18667,Karnataka,Bidar,2020,Cybercrime,1179,858,316,956857,123.22,18.0207297,77.2487204,High,14.691221268346723
18668,Karnataka,Bidar,2020,Dowry Deaths,64,47,31,956857,6.69,18.0207297,77.2487204,Low,95.36831902520078
18669,Karnataka,Bidar,2020,Fraud,710,660,363,956857,74.2,18.0207297,77.2487204,High,48.62918859041816
18670,Karnataka,Bidar,2021,Murder,509,334,147,956857,53.19,18.0207297,77.2487204,High,63.175020769869846
18671,Karnataka,Bidar,2021,Rape,117,101,63,956857,12.23,18.0207297,77.2487204,Low,91.53281639435059
18672,Karnataka,Bidar,2021,Kidnapping,695,624,296,956857,72.63,18.0207297,77.2487204,High,49.71614511215729
18673,Karnataka,Bidar,2021,Theft,350,305,212,956857,36.58,18.0207297,77.2487204,High,74.674605372473
18674,Karnataka,Bidar,2021,Robbery,1042,733,372,956857,108.9,18.0207297,77.2487204,High,24.605372472999164
18675,Karnataka,Bidar,2021,Assault,256,179,83,956857,26.75,18.0207297,77.2487204,High,81.48019939075049
18676,Karnataka,Bidar,2021,Burglary,90,81,35,956857,9.41,18.0207297,77.2487204,Low,93.4851841595126
18677,Karnataka,Bidar,2021,Cybercrime,301,283,108,956857,31.46,18.0207297,77.2487204,High,78.2193298255331
18678,Karnataka,Bidar,2021,Dowry Deaths,303,275,168,956857,31.67,18.0207297,77.2487204,High,78.07394073663805
18679,Karnataka,Bidar,2021,Fraud,808,566,392,956857,84.44,18.0207297,77.2487204,High,41.539739684297984
18680,Karnataka,Bidar,2022,Murder,156,140,56,956857,16.3,18.0207297,77.2487204,Low,88.71503738576571
18681,Karnataka,Bidar,2022,Rape,399,376,188,956857,41.7,18.0207297,77.2487204,High,71.1298809194129
18682,Karnataka,Bidar,2022,Kidnapping,555,373,255,956857,58.0,18.0207297,77.2487204,High,59.844918305178616
18683,Karnataka,Bidar,2022,Theft,370,248,116,956857,38.67,18.0207297,77.2487204,High,73.22763777346995
18684,Karnataka,Bidar,2022,Robbery,1140,857,446,956857,119.14,18.0207297,77.2487204,High,17.515923566878982
18685,Karnataka,Bidar,2022,Assault,401,324,159,956857,41.91,18.0207297,77.2487204,High,70.98449183051787
18686,Karnataka,Bidar,2022,Burglary,850,691,455,956857,88.83,18.0207297,77.2487204,High,38.50041539739685
18687,Karnataka,Bidar,2022,Cybercrime,1178,1014,403,956857,123.11,18.0207297,77.2487204,High,14.767377457767921
18688,Karnataka,Bidar,2022,Dowry Deaths,467,360,169,956857,48.81,18.0207297,77.2487204,High,66.20742176682359
18689,Karnataka,Bidar,2022,Fraud,722,531,374,956857,75.46,18.0207297,77.2487204,High,47.75685405704792
18690,Karnataka,Bidar,2023,Murder,361,325,208,956857,37.73,18.0207297,77.2487204,High,73.87842702852396
18691,Karnataka,Bidar,2023,Rape,451,378,275,956857,47.13,18.0207297,77.2487204,High,67.37053447798394
18692,Karnataka,Bidar,2023,Kidnapping,778,628,428,956857,81.31,18.0207297,77.2487204,High,43.70672943782885
18693,Karnataka,Bidar,2023,Theft,442,303,185,956857,46.19,18.0207297,77.2487204,High,68.02132373303795
18694,Karnataka,Bidar,2023,Robbery,696,613,443,956857,72.74,18.0207297,77.2487204,High,49.63998892273609
18695,Karnataka,Bidar,2023,Assault,793,554,270,956857,82.88,18.0207297,77.2487204,High,42.61977291608973
18696,Karnataka,Bidar,2023,Burglary,1173,844,427,956857,122.59,18.0207297,77.2487204,High,15.127388535031841
18697,Karnataka,Bidar,2023,Cybercrime,229,172,81,956857,23.93,18.0207297,77.2487204,High,83.4325671559125
18698,Karnataka,Bidar,2023,Dowry Deaths,139,103,72,956857,14.53,18.0207297,77.2487204,Low,89.9404597064525
18699,Karnataka,Bidar,2023,Fraud,216,175,64,956857,22.57,18.0207297,77.2487204,High,84.37413458875658
18700,Karnataka,Kalaburagi,2014,Murder,1064,797,537,4280150,24.86,17.2408957,76.7697439,High,82.78870119080587
18701,Karnataka,Kalaburagi,2014,Rape,191,135,59,4280150,4.46,17.2408957,76.7697439,Low,96.91221268346719
18702,Karnataka,Kalaburagi,2014,Kidnapping,1082,768,510,4280150,25.28,17.2408957,76.7697439,High,82.49792301301578
18703,Karnataka,Kalaburagi,2014,Theft,1029,674,374,4280150,24.04,17.2408957,76.7697439,High,83.35641096649127
18704,Karnataka,Kalaburagi,2014,Robbery,900,818,536,4280150,21.03,17.2408957,76.7697439,Medium,85.44032124065356
18705,Karnataka,Kalaburagi,2014,Assault,318,235,163,4280150,7.43,17.2408957,76.7697439,Low,94.85599556909443
18706,Karnataka,Kalaburagi,2014,Burglary,486,350,186,4280150,11.35,17.2408957,76.7697439,Low,92.1420659097203
18707,Karnataka,Kalaburagi,2014,Cybercrime,904,670,502,4280150,21.12,17.2408957,76.7697439,Medium,85.37801163112711
18708,Karnataka,Kalaburagi,2014,Dowry Deaths,677,498,305,4280150,15.82,17.2408957,76.7697439,Low,89.0473553032401
18709,Karnataka,Kalaburagi,2014,Fraud,953,772,530,4280150,22.27,17.2408957,76.7697439,High,84.58183328717807
18710,Karnataka,Kalaburagi,2015,Murder,951,741,381,4280150,22.22,17.2408957,76.7697439,High,84.61644973691499
18711,Karnataka,Kalaburagi,2015,Rape,708,487,294,4280150,16.54,17.2408957,76.7697439,Low,88.54887842702853
18712,Karnataka,Kalaburagi,2015,Kidnapping,1132,1042,425,4280150,26.45,17.2408957,76.7697439,High,81.68789808917198
18713,Karnataka,Kalaburagi,2015,Theft,415,381,246,4280150,9.7,17.2408957,76.7697439,Low,93.2844087510385
18714,Karnataka,Kalaburagi,2015,Robbery,1060,864,362,4280150,24.77,17.2408957,76.7697439,High,82.85101080033232
18715,Karnataka,Kalaburagi,2015,Assault,1118,732,464,4280150,26.12,17.2408957,76.7697439,High,81.91636665743562
18716,Karnataka,Kalaburagi,2015,Burglary,1083,760,553,4280150,25.3,17.2408957,76.7697439,High,82.48407643312102
18717,Karnataka,Kalaburagi,2015,Cybercrime,1186,828,527,4280150,27.71,17.2408957,76.7697439,High,80.81556355580172
18718,Karnataka,Kalaburagi,2015,Dowry Deaths,1150,900,373,4280150,26.87,17.2408957,76.7697439,High,81.39711991138189
18719,Karnataka,Kalaburagi,2015,Fraud,808,655,294,4280150,18.88,17.2408957,76.7697439,Low,86.9288285793409
18720,Karnataka,Kalaburagi,2016,Murder,512,454,335,4280150,11.96,17.2408957,76.7697439,Low,91.71974522292993
18721,Karnataka,Kalaburagi,2016,Rape,65,52,18,4280150,1.52,17.2408957,76.7697439,Low,98.94765992799779
18722,Karnataka,Kalaburagi,2016,Kidnapping,1124,972,355,4280150,26.26,17.2408957,76.7697439,High,81.81944059817225
18723,Karnataka,Kalaburagi,2016,Theft,1057,968,546,4280150,24.7,17.2408957,76.7697439,High,82.899473829964
18724,Karnataka,Kalaburagi,2016,Robbery,490,390,206,4280150,11.45,17.2408957,76.7697439,Low,92.07283301024647
18725,Karnataka,Kalaburagi,2016,Assault,129,100,37,4280150,3.01,17.2408957,76.7697439,Low,97.91608972583772
18726,Karnataka,Kalaburagi,2016,Burglary,379,307,211,4280150,8.85,17.2408957,76.7697439,Low,93.87288839656605
18727,Karnataka,Kalaburagi,2016,Cybercrime,441,339,231,4280150,10.3,17.2408957,76.7697439,Low,92.86901135419551
18728,Karnataka,Kalaburagi,2016,Dowry Deaths,104,91,53,4280150,2.43,17.2408957,76.7697439,Low,98.31764054278594
18729,Karnataka,Kalaburagi,2016,Fraud,464,373,260,4280150,10.84,17.2408957,76.7697439,Low,92.49515369703683
18730,Karnataka,Kalaburagi,2017,Murder,521,436,184,4280150,12.17,17.2408957,76.7697439,Low,91.5743561340349
18731,Karnataka,Kalaburagi,2017,Rape,595,544,298,4280150,13.9,17.2408957,76.7697439,Low,90.37662697313763
18732,Karnataka,Kalaburagi,2017,Kidnapping,946,834,407,4280150,22.1,17.2408957,76.7697439,High,84.69952921628358
18733,Karnataka,Kalaburagi,2017,Theft,1182,1106,748,4280150,27.62,17.2408957,76.7697439,High,80.87787316532817
18734,Karnataka,Kalaburagi,2017,Robbery,1170,949,580,4280150,27.34,17.2408957,76.7697439,High,81.07172528385489
18735,Karnataka,Kalaburagi,2017,Assault,696,635,400,4280150,16.26,17.2408957,76.7697439,Low,88.74273054555525
18736,Karnataka,Kalaburagi,2017,Burglary,86,60,22,4280150,2.01,17.2408957,76.7697439,Low,98.60841872057601
18737,Karnataka,Kalaburagi,2017,Cybercrime,1070,714,308,4280150,25.0,17.2408957,76.7697439,High,82.6917751315425
18738,Karnataka,Kalaburagi,2017,Dowry Deaths,377,341,179,4280150,8.81,17.2408957,76.7697439,Low,93.90058155635558
18739,Karnataka,Kalaburagi,2017,Fraud,1109,937,466,4280150,25.91,17.2408957,76.7697439,High,82.06175574633065
18740,Karnataka,Kalaburagi,2018,Murder,540,481,175,4280150,12.62,17.2408957,76.7697439,Low,91.26280808640266
18741,Karnataka,Kalaburagi,2018,Rape,989,929,591,4280150,23.11,17.2408957,76.7697439,High,84.0002769315979
18742,Karnataka,Kalaburagi,2018,Kidnapping,408,377,205,4280150,9.53,17.2408957,76.7697439,Low,93.402104680144
18743,Karnataka,Kalaburagi,2018,Theft,71,54,28,4280150,1.66,17.2408957,76.7697439,Low,98.85073386873442
18744,Karnataka,Kalaburagi,2018,Robbery,865,658,338,4280150,20.21,17.2408957,76.7697439,Medium,86.00803101633896
18745,Karnataka,Kalaburagi,2018,Assault,738,551,301,4280150,17.24,17.2408957,76.7697439,Low,88.06424813071172
18746,Karnataka,Kalaburagi,2018,Burglary,25,18,10,4280150,0.58,17.2408957,76.7697439,Low,99.59844918305178
18747,Karnataka,Kalaburagi,2018,Cybercrime,748,699,334,4280150,17.48,17.2408957,76.7697439,Low,87.89808917197452
18748,Karnataka,Kalaburagi,2018,Dowry Deaths,508,447,327,4280150,11.87,17.2408957,76.7697439,Low,91.78205483245638
18749,Karnataka,Kalaburagi,2018,Fraud,997,793,503,4280150,23.29,17.2408957,76.7697439,High,83.875657712545
18750,Karnataka,Kalaburagi,2019,Murder,72,49,28,4280150,1.68,17.2408957,76.7697439,Low,98.83688728883966
18751,Karnataka,Kalaburagi,2019,Rape,199,147,96,4280150,4.65,17.2408957,76.7697439,Low,96.7806701744669
18752,Karnataka,Kalaburagi,2019,Kidnapping,865,580,424,4280150,20.21,17.2408957,76.7697439,Medium,86.00803101633896
18753,Karnataka,Kalaburagi,2019,Theft,66,48,29,4280150,1.54,17.2408957,76.7697439,Low,98.93381334810302
18754,Karnataka,Kalaburagi,2019,Robbery,361,247,175,4280150,8.43,17.2408957,76.7697439,Low,94.16366657435613
18755,Karnataka,Kalaburagi,2019,Assault,453,323,201,4280150,10.58,17.2408957,76.7697439,Low,92.67515923566879
18756,Karnataka,Kalaburagi,2019,Burglary,734,525,375,4280150,17.15,17.2408957,76.7697439,Low,88.12655774023816
18757,Karnataka,Kalaburagi,2019,Cybercrime,788,747,557,4280150,18.41,17.2408957,76.7697439,Low,87.2542232068679
18758,Karnataka,Kalaburagi,2019,Dowry Deaths,73,66,39,4280150,1.71,17.2408957,76.7697439,Low,98.81611741899751
18759,Karnataka,Kalaburagi,2019,Fraud,1081,973,395,4280150,25.26,17.2408957,76.7697439,High,82.51176959291055
18760,Karnataka,Kalaburagi,2020,Murder,358,298,151,4280150,8.36,17.2408957,76.7697439,Low,94.21212960398782
18761,Karnataka,Kalaburagi,2020,Rape,678,568,293,4280150,15.84,17.2408957,76.7697439,Low,89.03350872334534
18762,Karnataka,Kalaburagi,2020,Kidnapping,603,445,189,4280150,14.09,17.2408957,76.7697439,Low,90.24508446413736
18763,Karnataka,Kalaburagi,2020,Theft,989,758,330,4280150,23.11,17.2408957,76.7697439,High,84.0002769315979
18764,Karnataka,Kalaburagi,2020,Robbery,1169,991,348,4280150,27.31,17.2408957,76.7697439,High,81.09249515369703
18765,Karnataka,Kalaburagi,2020,Assault,632,469,315,4280150,14.77,17.2408957,76.7697439,Low,89.77430074771532
18766,Karnataka,Kalaburagi,2020,Burglary,891,781,507,4280150,20.82,17.2408957,76.7697439,Medium,85.5857103295486
18767,Karnataka,Kalaburagi,2020,Cybercrime,123,82,32,4280150,2.87,17.2408957,76.7697439,Low,98.01301578510108
